"uid","Employer","JobLocation","RankorTitle","Specialty","Deadline","DatePosted","ApplicationStatus","OpenUntilFilled","JobSubLocation","lon","lat"
1395,"Idaho State University","USA","Assistant Lecturer","Applied Linguistics;TESOL, English with TESOL specialization;English",2014-03-31,2014-03-05,FALSE,FALSE,"Idaho",-114.7104206,42.9239369
1396,"CUNY NYC College of Technology","USA","Assistant Professor ","Applied Linguistics",NA,2014-02-27,FALSE,TRUE,"New York",-74.0059413,40.7127837
1397,"CUNY NYC College of Technology","USA","Assistant Professor ","Applied Linguistics;Arabic, Standard;French",NA,2014-02-27,FALSE,TRUE,"New York",-74.0059413,40.7127837
1398,"University of Toronto","Canada","Post Doc ","Computational Linguistics;Text/Corpus Linguistics;Language of Politics",NA,2014-02-27,FALSE,TRUE,"Toronto",-79.3947916,43.659598
1399,"University of Vermont","USA","Lecturer ","Applied Linguistics;Language Acquisition;Second Language Acquisition;ESL; English",NA,2014-02-27,FALSE,TRUE,"Vermont",-97.1564797,31.5863636
1400,"Winona State University","USA","Instructor ","Applied Linguistics;Chinese, Mandarin",NA,2014-02-27,FALSE,TRUE,"Minnesota",-91.6476,44.046
1401,"Harvard University","USA","Lecturer ","Phonology",2014-04-30,2014-02-27,FALSE,FALSE,"Massachusetts",-71.1166286,42.3800977
1402,"The University of Nottingham Malaysia Campus","Malaysia","Asst/Assoc Professor ","Applied Linguistics;English",NA,2014-02-27,FALSE,TRUE,"Selangor",101.5183469,3.0738379
1403,"Antonio de Nebrija University","Spain","Research Professor","Applied Linguistics",2014-05-30,2014-02-26,FALSE,FALSE,"Madrid",-6.3557107,39.4924874
1404,"Google, Inc.","Germany","Junior Linguists","Computational Linguistics;Text/Corpus Linguistics;Natural Language Processing;German ",NA,2014-02-26,FALSE,TRUE,"Munich",11.5819806,48.1351253
1405,"Lionbridge","----------------","Computational Linguists","Computational Linguistics;Dutch;Portuguese",2014-03-15,2014-02-24,FALSE,FALSE,NA,-116.3801841,43.7040142
1406,"Australian College of Kuwait","Kuwait","Lecturer Senior Instructor","Applied Linguistics;Technical Writing;English",NA,2014-02-24,FALSE,TRUE,"West Mishref",48.0654706,29.2761034
1407,"University of Nottingham Ningbo China (UNNC)","China","Assistant Professor ","Applied Linguistics;Text/Corpus Linguistics;English Language Teaching",NA,2014-02-24,FALSE,TRUE,"Zhejiang",120.152792,30.267443
1408,"University of Nottingham Ningbo China (UNNC)","China","Lecturer ","Applied Linguistics;Text/Corpus Linguistics;English Language Teaching",NA,2014-02-24,FALSE,TRUE,"Zhejiang",120.152792,30.267443
1409,"University Paris 8","France","Full Professor ","General Linguistics;French",2014-04-01,2014-02-20,FALSE,FALSE,"Paris / St Denis",2.3075232,48.8588342
1410,"University of Toronto Scarborough","Canada","Post Doc ","Phonetics;Phonology;Korean",NA,2014-02-19,FALSE,TRUE,"Toronto",-79.1851273,43.7843628
1411,"The Hong Kong Institute of Education","Hong Kong","Lecturer ","Anthropological Linguistics",NA,2014-02-19,FALSE,TRUE,"Tai Po, New Territories",114.193704,22.466416
1412,"The Hong Kong Institute of Education","Hong Kong","Asst/Assoc Professor ","Anthropological Linguistics",NA,2014-02-19,FALSE,TRUE,"Tai Po, New Territories",114.193704,22.466416
1413,"Free University of Bozen-Bolzano","Italy","Post Doc ","Phonetics;Phonology",2014-03-17,2014-02-19,FALSE,FALSE,"Bozen-Bolzano",11.6534297,46.7151241
1414,"Universität Potsdam","Germany","Researcher ","Historical Linguistics;Syntax;German",NA,2014-02-19,FALSE,TRUE,"Potsdam",13.0994101,52.4074448
1415,"Université Paris Diderot","France","Full Professor ","Syntax",2014-03-19,2014-02-15,FALSE,FALSE,"Paris",2.3140934,48.8610181
1416,"Saarland University","Germany","Scientist ","Computational Linguistics;Phonetics;Psycholinguistics;Cognitive Science ",2014-02-28,2014-02-14,FALSE,FALSE,"Saarbrücken",6.9969327,49.2401572
1417,"Saarland University","Germany","Assistant Professor ","Computational Linguistics;Phonetics;Psycholinguistics;Cognitive Science ",2014-02-28,2014-02-14,FALSE,FALSE,"Saarbrücken",6.9969327,49.2401572
1418,"Humboldt University Berlin","Germany","Full Professor ","Psycholinguistics;German",2014-03-13,2014-02-14,FALSE,FALSE,"Berlin",13.5333041,52.4321218
1419,"California College of the Arts","USA","Asst/Assoc Professor ","Applied Linguistics",2014-03-10,2014-02-14,FALSE,FALSE,"California",-117.8809234,33.6914435
1420,"Duke University","USA","Instructor ","Sociolinguistics;Neurolinguistics",NA,2014-02-13,FALSE,TRUE,"North Carolina",-91.649501,41.9197689
1421,"University of Oregon","USA","Instructor ","Applied Linguistics;Japanese",NA,2014-02-12,FALSE,TRUE,"Oregon",-111.8867174,33.4239891
1422,"Cardiff University","United Kingdom","Professor ","Applied Linguistics;General Linguistics",2014-03-03,2014-02-11,FALSE,FALSE,"Cardiff, South Wales",-3.1868361,51.4919075
1423,"CUNY York College","USA","Asst/Assoc Professor ","Applied Linguistics",2014-03-14,2014-02-11,FALSE,FALSE,"New York",-74.0059413,40.7127837
1424,"University of Tampere","Finland","University Lecturer","Applied Linguistics;Second Language Acquisition;English",2014-03-21,2014-02-11,FALSE,FALSE,"Tampere",23.7610254,61.4981508
1425,"University of Salzburg","Austria","Full Professor ","Applied Linguistics;General Linguistics;Language Acquisition;English ",2014-03-07,2014-02-07,FALSE,FALSE,"Salzburg",13.0411939,47.8232621
1426,"Lancaster University","United Kingdom","Full Professor ","Applied Linguistics;Discourse Analysis",2014-04-25,2014-02-07,FALSE,FALSE,"Lancaster",-2.7852725,54.0070009
1427,"Texas A&M University-Commerce","USA","Asst/Assoc Professor ","Sociolinguistics;Spanish",NA,2014-02-07,FALSE,TRUE,"Texas",-99.9018131,31.9685988
1428,"Texas A&M University-Commerce","USA","Full Professor ","Sociolinguistics;Spanish",NA,2014-02-07,FALSE,TRUE,"Texas",-99.9018131,31.9685988
1429,"The University of Hong Kong","Hong Kong","Assistant Professor ","General Linguistics;English",2014-04-15,2014-02-06,FALSE,FALSE,NA,114.1352279,22.263521
1430,"Esprit de Corps, Corporation","USA","Linguist","General Linguistics;Translation",NA,2014-02-06,FALSE,TRUE,"Virginia",-78.6568942,37.4315734
1431,"San Mateo County Community College District","USA","Instructor ","Applied Linguistics;Spanish",NA,2014-02-06,FALSE,TRUE,"California",-122.4014193,37.4337342
1432,"Southern Connecticut State University","USA","Assistant Professor ","Applied Linguistics;Spanish",2014-02-21,2014-02-04,FALSE,TRUE,"Connecticut",-72.9419273,41.3358679
1433,"Pennsylvania State University","USA","Post Doc ","General Linguistics",NA,2014-02-04,FALSE,TRUE,"Pennsylvania",-77.8600012,40.7933949
1434,"Tufts University","USA","Post Doc ","Morphology;Psycholinguistics;Semantics;Sociolinguistics; Syntax",NA,2014-02-04,FALSE,TRUE,"Massachusetts",-104.997842,39.6331178
1435,"DFKI GmbH","Germany","Researcher ","Computational Linguistics;Text/Corpus Linguistics",NA,2014-02-04,FALSE,TRUE,"Berlin",13.404954,52.5200066
1436,"The Hong Kong Institute of Education","Hong Kong","Lecturer ","Applied Linguistics;Chinese, Mandarin",NA,2014-02-04,FALSE,TRUE,"Tai Po, New Territories",114.193704,22.466416
1437,"The Hong Kong Institute of Education","Hong Kong","Asst/Assoc Professor ","Applied Linguistics;Chinese, Mandarin",NA,2014-02-04,FALSE,TRUE,"Tai Po, New Territories",114.193704,22.466416
1438,"Interactive Intelligence","USA","Senior Speech Application Developer","Computational Linguistics;General Linguistics;Phonetics;Pragmatics; Natural Language Technology;VUI or Voice User Interface",NA,2014-02-04,FALSE,TRUE,"Indiana",-86.1349019,40.2671941
1439,"University of Toronto","Canada","Assistant Professor ","Semantics",2014-02-28,2014-01-31,FALSE,FALSE,"Toronto, Ontario",-79.3947916,43.659598
1440,"Duke Kunshan University","China","Director","Applied Linguistics;English",2014-03-01,2014-01-31,FALSE,TRUE,"Kunshan, Jiangsu",120.980737,31.385598
1441,"Pactera","----------------","Annotator","General Linguistics;Text/Corpus Linguistics;French;German; Italian;Portuguese;Spanish",NA,2014-01-31,FALSE,TRUE,NA,14.332644,40.901975
1442,"LabEx ASLAN","France","Post Doc ","General Linguistics",2014-03-31,2014-01-30,FALSE,FALSE,"Lyon",4.835659,45.764043
1443,"LabEx ASLAN","France","Post Doc ","Historical Linguistics;Ecology of Languages",2014-03-31,2014-01-30,FALSE,FALSE,"Lyon",4.835659,45.764043
1444,"Ghent University","Belgium","Research Assistant","Computational Linguistics;Historical Linguistics;Text/Corpus Linguistics;German; German, Middle Low",NA,2014-01-30,FALSE,TRUE,"Ghent",3.7407719,51.0241197
1445,"Wellesley College","USA","Lecturer ","Applied Linguistics;Korean",2014-03-10,2014-01-29,FALSE,FALSE,"Massachusetts",-117.8261164,33.6511112
1446,"Ghent University","Belgium","Professor ","General Linguistics;Swedish",2014-02-24,2014-01-29,FALSE,FALSE,"Ghent",3.7407719,51.0241197
1447,"Concordia University","Canada","Assistant Professor ","Historical Linguistics;Linguistic Theories;Phonetics",2014-03-01,2014-01-29,FALSE,FALSE,"Montreal Quebec",-83.682841,42.273544
1448,"Swarthmore College","USA","Visiting Assistant Professor","General Linguistics;Language Documentation;Morphology;Syntax ",2014-03-05,2014-01-29,FALSE,FALSE,"Pennsylvania",-90.3479013,38.6669446
1449,"University of Wisconsin-Madison","USA","Assistant Professor ","Typology;Language Acquisition;English",2014-03-20,2014-01-29,FALSE,FALSE,"Wisconsin",-89.4245627,43.0447617
1450,"City University of Hong Kong","Hong Kong","Chair of Department ","General Linguistics",2014-02-28,2014-01-29,FALSE,FALSE,"Kowloon Tong",114.1720025,22.3374868
1451,"Universite Laval","Canada","Professor ","Translation;English;French",2014-03-14,2014-01-29,FALSE,FALSE,"Quebec",-104.555701,50.431086
1452,"Northwestern University","USA","Post Doc ","Computational Linguistics;Psycholinguistics",NA,2014-01-29,FALSE,TRUE,"Illinois",-97.7140117,30.2660497
1453,"Google","Germany","Speech Data Evaluator","Discourse Analysis;Phonetics;Phonology;Semantics; Turkish",NA,2014-01-29,FALSE,TRUE,"Berlin or Hamburg",9.0674599,47.7191151
1454,"Google","Germany","Speech Linguistic Project Manager","Discourse Analysis;Phonetics;Phonology;Semantics; Turkish",NA,2014-01-29,FALSE,TRUE,"Berlin or Hamburg",9.0674599,47.7191151
1455,"University of Malta","Malta","Rank Open ","Computational Linguistics;Text/Corpus Linguistics;Cognitive Science;Natural Language Processing ",2014-02-28,2014-01-28,FALSE,FALSE,"Msida",-88.8475891,41.906937
1456,"University of Innsbruck","Austria","Post Doc ","Applied Linguistics;Feministische Linguistik;German",2014-02-12,2014-01-28,FALSE,FALSE,"Tirol, Innsbruck",11.3436853,47.2643597
1457,"The Pennsylvania State University","USA","Director","Applied Linguistics;English",NA,2014-01-28,FALSE,TRUE,"Pennsylvania",-77.8600012,40.7933949
1458,"Google","USA","Speech Data Evaluator","Phonetics;Phonology;Semantics;English; Hindi;Marathi;Telugu",NA,2014-01-28,FALSE,TRUE,"California",-80.0449356,33.0653068
1459,"University of Mississippi","USA","Visiting Professor ","Applied Linguistics;Language Acquisition;Second Language Acquisition;Spanish ",NA,2014-01-28,FALSE,TRUE,"Mississippi",-104.9511923,39.6965724
1460,"University of Patras","Greece","Post Doc ","Morphology;Dialectology;English;Greek, Modern ",2014-02-10,2014-01-26,FALSE,FALSE,"Patras",21.734574,38.2466395
1461,"University of Edinburgh","United Kingdom","Annotator","Discourse Analysis;Phonology;Text/Corpus Linguistics;Bulgarian; English;Hungarian;Italian",NA,2014-01-24,FALSE,TRUE,"Edinburgh",-3.1796292,55.9493918
1462,"Leapforce, Inc","Russia","Search Engine Evaluator","General Linguistics;Russian",NA,2014-01-24,FALSE,TRUE,"Saint Petersburg",30.3350986,59.9342802
1463,"International Christian University","Japan","Associate Professor ","General Linguistics;Phonetics;Phonology",2014-08-31,2014-01-23,FALSE,TRUE,"Tokyo",139.7319925,35.7090259
1464,"Majan College (University College)","Oman","Lecturer ","Applied Linguistics;English",NA,2014-01-20,FALSE,TRUE,"Muscat",58.4059227,23.58589
1465,"The University of Edinburgh","United Kingdom","Chancellor's Fellow","Applied Linguistics;Discourse Analysis;Language Evolution",2014-02-07,2014-01-17,FALSE,FALSE,"Edinburgh",-3.1853225,55.9466347
1466,"ZHAW Zürcher Hochschule für Angewandte Wissenschaften","Switzerland","Lecturer ","Applied Linguistics;Translation;English;German ",NA,2014-01-17,FALSE,TRUE,"Winterthur, Zürich",8.7236889,47.4988196
1467,"ZHAW Zürcher Hochschule für Angewandte Wissenschaften","Switzerland","Lecturer ","Translation;French;German",NA,2014-01-17,FALSE,TRUE,"Winterthur, Zuerich",8.7236889,47.4988196
1468,"UMass Medical School","USA","Post Doc ","Computational Linguistics;Discourse Analysis;Natural Language Processing, Machine Learning",NA,2014-01-16,FALSE,TRUE,"Massachusetts",-71.3824374,42.4072107
1469,"University of Oklahoma","USA","Assistant Professor ","General Linguistics;Arabic, Standard",2014-02-20,2014-01-16,FALSE,FALSE,"Oklahoma",-97.4432884,35.1924456
1470,"Université Sorbonne Nouvelle - Paris 3","France","Full Professor ","Phonetics",2014-04-01,2014-01-15,FALSE,FALSE,"Paris",2.3522219,48.856614
1471,"National University of Singapore","Singapore","Asst/Assoc Professor ","Translation;Chinese, Mandarin;English",2014-04-30,2014-01-15,FALSE,FALSE,"Singapore",103.8677444,1.3553794
1472,"Bundiyarra-Irra Wangga Language Program","Australia","Linguist","Language Documentation;Anthropological Linguistics;Australian Aboriginal Languages;Pama-Nyungan ",2014-02-07,2014-01-14,FALSE,FALSE,"Geraldton, Western Australia",114.6096326,-28.7732192
1473,"The Hong Kong Institute of Education","Hong Kong","Asst/Assoc Professor ","Computational Linguistics;Discourse Analysis;Cognitive Science",NA,2014-01-13,FALSE,TRUE,"Tai Po, New Territories",114.193704,22.466416
1474,"The Hong Kong Institute of Education","Hong Kong","Lecturer ","Computational Linguistics;Discourse Analysis;Cognitive Science",NA,2014-01-13,FALSE,TRUE,"Tai Po, New Territories",114.193704,22.466416
1475,"University of Edinburgh","United Kingdom","Research Coordinator","Language Acquisition;Bilingualism",2014-02-07,2014-01-10,FALSE,FALSE,"Edinburgh",-3.1796292,55.9493918
1476,"University of Edinburgh","United Kingdom","Lecturer ","Language Acquisition;Bilingualism",2014-02-07,2014-01-10,FALSE,FALSE,"Edinburgh",-3.1796292,55.9493918
1477,"Google","Taiwan","Speech Data Evaluator","Phonetics;Semantics;Chinese, Mandarin",NA,2014-01-10,FALSE,TRUE,"Taipei",121.5654177,25.0329694
1478,"Western University","Canada","Assistant Professor ","Applied Linguistics;English",NA,2014-01-08,FALSE,TRUE,"London, Ontario",-80.5394907,43.4570369
1479,"University of Freiburg","Germany","Manager ","General Linguistics",2014-02-15,2014-01-08,FALSE,FALSE,"Freiburg i.Br.",7.8493126,48.0028354
1480,"University of Central Florida","USA","Chair of Department ","Applied Linguistics;Phonetics;Sociolinguistics;Ling & Literature; Language Acquisition",NA,2014-01-07,FALSE,TRUE,"Florida",-82.4553299,28.0530332
1481,"University of Central Florida","USA","Full Professor ","Applied Linguistics;Phonetics;Sociolinguistics;Ling & Literature; Language Acquisition",NA,2014-01-07,FALSE,TRUE,"Florida",-82.4553299,28.0530332
1482,"Utrecht University","Netherlands","Post Doc ","Discourse Analysis;Psycholinguistics",2014-01-22,2014-01-07,FALSE,FALSE,"Utrecht",5.1214201,52.0907374
1483,"University of Cologne","Germany","Researcher ","Applied Linguistics;Psycholinguistics;Neurolinguistics;Language Acquisition ",2014-01-21,2014-01-06,FALSE,FALSE,"Cologne",6.060226,50.778044
1484,"University of Minnesota","USA","Instructor ","Applied Linguistics;Arabic, Standard",NA,2014-01-06,FALSE,TRUE,"Minnesota",-97.3138446,37.6676533
1485,"University of Minnesota","USA","Lecturer ","Applied Linguistics;Arabic, Standard",NA,2014-01-06,FALSE,TRUE,"Minnesota",-97.3138446,37.6676533
1486,"The Australian National University","Australia","Post Doc ","Computational Linguistics;General Linguistics;Sociolinguistics;Anthropological Linguistics; Computational Modelling of Language Evolution",2014-03-02,2014-01-06,FALSE,FALSE,"Canberra",149.1286843,-35.2819998
1487,"Boston University","USA","Visiting Assistant Professor","Syntax",2014-02-03,2013-12-29,FALSE,FALSE,"Massachusetts",-106.5005851,31.7763226
1488,"University of Gothenburg","Sweden","Professor ","Ling & Literature;Discipline of Linguistics;English",2014-01-15,2013-12-21,FALSE,FALSE,"Gothenburg",11.9853213,57.6954209
1489,"University of Gothenburg","Sweden","Senior Lecturer ","Applied Linguistics;Ling & Literature;Discipline of Linguistics;Spanish; Swedish",2014-01-15,2013-12-21,FALSE,FALSE,"Gothenburg",11.9853213,57.6954209
1490,"University of Gothenburg","Sweden","Senior Lecturer ","Applied Linguistics;Ling & Literature;Discipline of Linguistics;English; German;Swedish",2014-01-15,2013-12-21,FALSE,FALSE,"Gothenburg",11.9853213,57.6954209
1491,"University of Gothenburg","Sweden","Lecturer ","Ling & Literature;Arabic, Standard;English;Swedish ",2014-01-15,2013-12-21,FALSE,FALSE,"Gothenburg",11.9853213,57.6954209
1492,"University of Gothenburg","Sweden","Professor ","Ling & Literature;Discipline of Linguistics;English",2014-01-15,2013-12-21,FALSE,FALSE,"Gothenburg",11.9853213,57.6954209
1493,"University of Gothenburg","Sweden","Post Doc ","Discipline of Linguistics;English",2014-01-15,2013-12-20,FALSE,FALSE,"Gothenburg",11.9853213,57.6954209
1494,"Wayne State University","USA","Rank Open ","Phonetics;Phonology;Child Language Development",NA,2013-12-20,FALSE,TRUE,"Michigan",-77.8121099,40.811234
1495,"Leiden University","Netherlands","Lecturer ","Applied Linguistics;Language Acquisition;Turkish",2014-01-27,2013-12-20,FALSE,FALSE,"Leiden",4.4668217,52.1689214
1496,"Appen","----------------","Linguist","General Linguistics;Phonetics;Sylheti",NA,2013-12-20,FALSE,TRUE,NA,9.7441419,53.6604726
